city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
nhlangano,-27.1122,31.1983,swaziland,sz,swz,shiselweni,admin,,1748301792
piggs peak,-25.961,31.247,swaziland,sz,swz,hhohho,,5750,1748284923
siteki,-26.455,31.952,swaziland,sz,swz,lubombo,admin,6152,1748933140
manzini,-26.495,31.388,swaziland,sz,swz,manzini,admin,110537,1748177431
grand turk,21.4664,-71.136,turks and caicos islands,tc,tca,,primary,5801,1796965313
doba,8.6504,16.85,chad,td,tcd,logone oriental,admin,29597,1148367091
massakory,12.996,15.7293,chad,td,tcd,hadjer-lamis,admin,,1148908311
koumra,8.9126,17.5539,chad,td,tcd,mandoul,admin,,1148599298
pala,9.3642,14.9046,chad,td,tcd,mayo-kébbi ouest,admin,,1148687410
moundou,8.55,16.09,chad,td,tcd,logone occidental,admin,156705,1148369114
zouar,20.4587,16.5278,chad,td,tcd,tibesti,,204,1148690803
ndjamena,12.1131,15.0491,chad,td,tcd,ville de n’djaména,primary,989000,1148708596
bongor,10.2859,15.3872,chad,td,tcd,mayo-kébbi est,admin,193941,1148833900
oum hadjer,13.3004,19.6833,chad,td,tcd,batha,,19271,1148641107
lai,9.395,16.305,chad,td,tcd,tandjilé,admin,19382,1148360693
kelo,9.3171,15.8,chad,td,tcd,tandjilé,,96224,1148149571
ati,13.2171,18.3333,chad,td,tcd,batha,admin,25373,1148642108
am timan,11.0333,20.2833,chad,td,tcd,salamat,admin,30443,1148823427
pala,9.3504,14.9666,chad,td,tcd,mayo-kébbi ouest,,35466,1148631807
massenya,11.4039,16.1705,chad,td,tcd,chari-baguirmi,admin,,1148928302
mongo,12.1837,18.7,chad,td,tcd,guéra,admin,27763,1148891648
mao,14.1194,15.3133,chad,td,tcd,kanem,admin,18031,1148740154
fada,17.1847,21.5902,chad,td,tcd,ennedi-ouest,admin,448,1148787282
bardai,21.3549,17.0012,chad,td,tcd,tibesti,admin,,1148071351
moussoro,13.6414,16.4894,chad,td,tcd,barh el gazel,admin,,1148918270
goz beida,12.2248,21.4103,chad,td,tcd,sila,admin,,1148101824
am djarass,16.0659,22.8431,chad,td,tcd,ennedi-est,admin,,1148268495
biltine,14.5333,20.9167,chad,td,tcd,wadi fira,admin,11000,1148086843
abeche,13.84,20.83,chad,td,tcd,ouaddaï,admin,158317,1148461151
faya largeau,17.9167,19.1167,chad,td,tcd,borkou,admin,13400,1148095016
sarh,9.15,18.39,chad,td,tcd,moyen-chari,admin,169196,1148442794
bol,13.459,14.7147,chad,td,tcd,lac,admin,3303,1148232209
lome,6.1319,1.2228,togo,tg,tgo,maritime,primary,1452000,1768409132
kpalime,6.9004,0.63,togo,tg,tgo,,,100479,1768253626
atakpame,7.53,1.12,togo,tg,tgo,plateaux,admin,80683,1768070717
mango,10.3596,0.4708,togo,tg,tgo,savanes,,42626,1768815814
kara,9.5511,1.1861,togo,tg,tgo,kara,admin,,1768768827
sokode,8.9905,1.15,togo,tg,tgo,centrale,admin,117811,1768875145
dapaong,10.8623,0.2076,togo,tg,tgo,savanes,admin,,1768366976
bassar,9.261,0.789,togo,tg,tgo,kara,,61845,1768050143
sotouboua,8.557,0.985,togo,tg,tgo,centrale,,21054,1768355631
amnat charoen,15.8585,104.6288,thailand,th,tha,amnat charoen,admin,,1764038011
chiang rai,19.9119,99.8265,thailand,th,tha,chiang rai,admin,117127,1764748484
bangkok,13.75,100.5166,thailand,th,tha,krung thep maha nakhon,primary,6704000,1764068610
samut prakan,13.6069,100.6115,thailand,th,tha,samut prakan,admin,388920,1764159228
rayong,12.6718,101.2815,thailand,th,tha,rayong,admin,37035,1764920057
chon buri,13.4004,101,thailand,th,tha,chon buri,admin,226618,1764202077
si racha,13.159,100.9287,thailand,th,tha,chon buri,minor,178916,1764003327
phitsanulok,16.8283,100.2729,thailand,th,tha,phitsanulok,admin,164017,1764140981
yala,6.5505,101.2851,thailand,th,tha,yala,admin,148140,1764430323
phayao,19.1707,99.9083,thailand,th,tha,phayao,admin,21058,1764291128
phatthalung,7.615,100.081,thailand,th,tha,phatthalung,admin,43522,1764240863
nong khai,17.8733,102.7479,thailand,th,tha,nong khai,admin,104505,1764279113
sukhothai,17.0119,99.7515,thailand,th,tha,sukhothai,admin,10276,1764175777
sing buri,14.887,100.401,thailand,th,tha,sing buri,admin,20046,1764482111
satun,6.6167,100.0667,thailand,th,tha,satun,admin,34544,1764836023
ranong,9.962,98.638,thailand,th,tha,ranong,admin,24561,1764623795
prachin buri,14.0572,101.3768,thailand,th,tha,prachin buri,admin,79757,1764262472
sa kaeo,13.8141,102.0722,thailand,th,tha,sa kaeo,admin,,1764207048
roi et,16.051,103.655,thailand,th,tha,roi et,admin,39328,1764216668
phuket,7.8765,98.3815,thailand,th,tha,phuket,admin,141618,1764327831
phrae,18.1533,100.1629,thailand,th,tha,phrae,admin,38538,1764209592
phichit,16.439,100.349,thailand,th,tha,phichit,admin,35760,1764024236
phetchabun,16.419,101.159,thailand,th,tha,phetchabun,admin,50656,1764518331
chaiyaphum,15.804,102.0386,thailand,th,tha,chaiyaphum,admin,58350,1764784757
chanthaburi,12.6133,102.0979,thailand,th,tha,chanthaburi,admin,99819,1764151688
chainat,15.179,100.126,thailand,th,tha,chai nat,admin,15469,1764848732
chachoengsao,13.679,101.076,thailand,th,tha,chachoengsao,admin,49741,1764632382
ang thong,14.5833,100.45,thailand,th,tha,ang thong,admin,13738,1764529940
surat thani,9.1501,99.3401,thailand,th,tha,surat thani,admin,157627,1764338230
ayutthaya,14.3588,100.5684,thailand,th,tha,phra nakhon si ayutthaya,admin,145615,1764002329
phangnga,8.451,98.534,thailand,th,tha,phangnga,admin,9676,1764855952
lampang,18.2916,99.4813,thailand,th,tha,lampang,admin,204081,1764081847
kalasin,16.428,103.509,thailand,th,tha,kalasin,admin,55102,1764060973
nakhon sawan,15.7,100.07,thailand,th,tha,nakhon sawan,admin,111915,1764821078
nakhon phanom,17.3945,104.7695,thailand,th,tha,nakhon phanom,admin,55377,1764103547
maha sarakham,16.184,103.298,thailand,th,tha,maha sarakham,admin,51584,1764568961
lop buri,14.804,100.6186,thailand,th,tha,lop buri,admin,57761,1764574750
loei,17.4919,101.7315,thailand,th,tha,loei,admin,35273,1764996883
uthai thani,15.3819,100.0264,thailand,th,tha,uthai thani,admin,22219,1764844835
trang,7.5634,99.608,thailand,th,tha,trang,admin,147820,1764343817
phetchaburi,13.1133,99.9412,thailand,th,tha,phetchaburi,admin,90497,1764000534
yasothon,15.788,104.151,thailand,th,tha,yasothon,admin,21643,1764520637
surin,14.8868,103.4915,thailand,th,tha,surin,admin,62536,1764813179
uttaradit,17.6316,100.0972,thailand,th,tha,uttaradit,admin,76630,1764146253
mae hong son,19.301,97.969,thailand,th,tha,mae hong son,admin,9109,1764090874
samut songkhram,13.413,100.001,thailand,th,tha,samut songkhram,admin,35065,1764305010
aranyaprathet,13.6824,102.4969,thailand,th,tha,sa kaeo,minor,22472,1764167237
tak,16.8847,99.1293,thailand,th,tha,tak,admin,33146,1764055292
chiang mai,18.8,98.98,thailand,th,tha,chiang mai,admin,397211,1764662886
narathiwat,6.4318,101.8214,thailand,th,tha,narathiwat,admin,68112,1764748532
songkhla,7.21,100.56,thailand,th,tha,songkhla,admin,48616,1764543650
hat yai,6.9964,100.4714,thailand,th,tha,songkhla,minor,317954,1764161022
ubon ratchathani,15.25,104.83,thailand,th,tha,ubon ratchathani,admin,273893,1764611048
trat,12.237,102.509,thailand,th,tha,trat,admin,21590,1764126822
kanchanaburi,14.0174,99.522,thailand,th,tha,kanchanaburi,admin,63699,1764455558
bua yai,15.584,102.4186,thailand,th,tha,nakhon ratchasima,minor,18269,1764992879
sakhon nakhon,17.1679,104.1479,thailand,th,tha,sakon nakhon,admin,76237,1764476362
lamphun,18.503,99.074,thailand,th,tha,lamphun,admin,14030,1764104264
nakhon pathom,13.818,100.064,thailand,th,tha,nakhon pathom,admin,117927,1764251992
ratchaburi,13.5419,99.8215,thailand,th,tha,ratchaburi,admin,106996,1764773366
udon thani,17.4048,102.7893,thailand,th,tha,udon thani,admin,247231,1764676047
samut sakhon,13.536,100.274,thailand,th,tha,samut sakhon,admin,63498,1764502057
sisaket,15.1203,104.3298,thailand,th,tha,sisaket,admin,44751,1764002764
supham buri,14.471,100.129,thailand,th,tha,suphan buri,admin,53399,1764759549
nakhon ratchasima,15,102.1,thailand,th,tha,nakhon ratchasima,admin,334984,1764752197
nonthaburi,13.8337,100.4833,thailand,th,tha,nonthaburi,admin,258550,1764667935
mae sot,16.7162,98.5708,thailand,th,tha,tak,minor,45781,1764198529
khon kaen,16.42,102.83,thailand,th,tha,khon kaen,admin,251056,1764003406
mukdahan,16.5453,104.7235,thailand,th,tha,mukdahan,admin,,1764994534
nong bua lamphu,17.2041,102.4407,thailand,th,tha,nong bua lamphu,admin,,1764333285
thung song,8.154,99.7286,thailand,th,tha,nakhon si thammarat,minor,28223,1764422992
nakhon si thammarat,8.4,99.97,thailand,th,tha,nakhon si thammarat,admin,232335,1764409111
krabi,8.052,98.912,thailand,th,tha,krabi,admin,31219,1764587855
pathum thani,14.0171,100.5333,thailand,th,tha,pathum thani,admin,154412,1764434288
nakhon nayok,14.2,101.216,thailand,th,tha,nakhon nayok,admin,21309,1764068248
prachuap khiri khan,11.803,99.8,thailand,th,tha,prachuap khiri khan,admin,33521,1764877766
nan,18.7868,100.7715,thailand,th,tha,nan,admin,82483,1764061223
bueng kan,18.363,103.6519,thailand,th,tha,bueng kan,admin,,1764944006
hua hin,12.5697,99.9443,thailand,th,tha,prachuap khiri khan,minor,50456,1764352388
kamphaeng phet,16.473,99.529,thailand,th,tha,kamphaeng phet,admin,58787,1764367755
chumphon,10.5127,99.1872,thailand,th,tha,chumphon,admin,85686,1764012939
pattani,6.864,101.25,thailand,th,tha,pattani,admin,150000,1764277891
buriram,15.0004,103.1166,thailand,th,tha,buriram,admin,47292,1764141031
saraburi,14.5304,100.88,thailand,th,tha,sara buri,admin,70769,1764111243
khorugh,37.4875,71.5476,tajikistan,tj,tjk,kŭhistoni badakhshon,admin,30000,1762114045
qurghonteppa,37.8373,68.7713,tajikistan,tj,tjk,khatlon,admin,311574,1762998971
kulob,37.9212,69.7757,tajikistan,tj,tjk,khatlon,minor,115164,1762798596
konibodom,40.2922,70.4272,tajikistan,tj,tjk,sughd,minor,259876,1762140294
khujand,40.29,69.6199,tajikistan,tj,tjk,sughd,admin,437684,1762372787
uroteppa,39.9219,69.0015,tajikistan,tj,tjk,sughd,minor,156621,1762380072
dushanbe,38.56,68.7739,tajikistan,tj,tjk,dushanbe,primary,1086244,1762930616
kuybyshevskiy,37.9794,68.689,tajikistan,tj,tjk,khatlon,minor,8925,1762589864
dili,-8.5594,125.5795,timor-leste,tl,tls,díli,primary,234331,1626308942
aileu,-8.7281,125.5664,timor-leste,tl,tls,aileu,admin,,1626766880
ainaro,-8.9969,125.505,timor-leste,tl,tls,ainaro,admin,,1626118494
baucau,-8.4757,126.4563,timor-leste,tl,tls,baucau,admin,,1626835210
maliana,-8.9917,125.2197,timor-leste,tl,tls,bobonaro,admin,,1626637884
suai,-9.3129,125.2565,timor-leste,tl,tls,cova lima,admin,,1626458227
gleno,-8.7239,125.4361,timor-leste,tl,tls,ermera,admin,,1626143485
lospalos,-8.5217,126.9983,timor-leste,tl,tls,lautém,admin,,1626878399
liquica,-8.5875,125.3419,timor-leste,tl,tls,liquiçá,admin,,1626054379
manatuto,-8.5114,126.0131,timor-leste,tl,tls,manatuto,admin,,1626115337
same,-9.0042,125.6486,timor-leste,tl,tls,manufahi,admin,,1626402267
pante macassar,-9.2,124.3833,timor-leste,tl,tls,oecussi-ambeno,admin,,1626175417
viqueque,-8.8575,126.3647,timor-leste,tl,tls,viqueque,admin,,1626768340
turkmenbasy,40.023,52.9697,turkmenistan,tm,tkm,balkan,,68292,1795987646
dasoguz,41.84,59.965,turkmenistan,tm,tkm,daşoguz,admin,201424,1795167397
koneurgench,42.3167,59.1667,turkmenistan,tm,tkm,,,31400,1795588005
balkanabat,39.5124,54.3649,turkmenistan,tm,tkm,balkan,admin,110827,1795885709
celeken,39.4362,53.1226,turkmenistan,tm,tkm,balkan,,1206,1795554809
atamyrat,37.8248,65.1997,turkmenistan,tm,tkm,lebap,,33242,1795595010
mary,37.6,61.8333,turkmenistan,tm,tkm,mary,admin,178708,1795413265
turkmenabat,39.11,63.58,turkmenistan,tm,tkm,lebap,admin,234817,1795079064
tejen,37.3786,60.496,turkmenistan,tm,tkm,ahal,,67294,1795500486
kaka,37.3503,59.6,turkmenistan,tm,tkm,ahal,,38381,1795223342
gyzlarbat,38.9755,56.2778,turkmenistan,tm,tkm,balkan,,48458,1795429041
buzmeyin,38.0517,58.21,turkmenistan,tm,tkm,ahal,,40813,1795394170
ashgabat,37.95,58.3833,turkmenistan,tm,tkm,,primary,727700,1795049992
anew,37.8875,58.516,turkmenistan,tm,tkm,ahal,admin,,1795817680
dehibat,32.017,10.7,tunisia,tn,tun,tataouine,,3525,1788484869
zarzis,33.5104,11.1,tunisia,tn,tun,médenine,,159161,1788933524
gabes,33.9004,10.1,tunisia,tn,tun,gabès,admin,219517,1788064276
gafsa,34.4204,8.78,tunisia,tn,tun,gafsa,admin,126803,1788454569
qasserine,35.1804,8.83,tunisia,tn,tun,kasserine,admin,81987,1788047794
sdid bouzid,35.0167,9.5,tunisia,tn,tun,sidi bouzid,admin,42098,1788196439
sfax,34.75,10.72,tunisia,tn,tun,sfax,admin,453050,1788741658
mahdia,35.4839,11.0409,tunisia,tn,tun,mahdia,admin,45977,1788440786
monastir,35.7307,10.7673,tunisia,tn,tun,monastir,admin,71546,1788553334
sousse,35.83,10.625,tunisia,tn,tun,sousse,admin,327004,1788927583
qairouan,35.6804,10.1,tunisia,tn,tun,kairouan,admin,144522,1788844707
el kef,36.1826,8.7148,tunisia,tn,tun,kef,admin,47979,1788314833
jendouba,36.5,8.75,tunisia,tn,tun,jendouba,admin,51408,1788952846
beja,36.7304,9.19,tunisia,tn,tun,béja,admin,59567,1788225711
bizerte,37.2904,9.855,tunisia,tn,tun,bizerte,admin,139843,1788330365
zaghouan,36.4,10.147,tunisia,tn,tun,zaghouan,admin,16911,1788008309
siliana,36.0833,9.3833,tunisia,tn,tun,siliana,admin,26960,1788057426
nabeul,36.4603,10.73,tunisia,tn,tun,nabeul,admin,115149,1788902612
kebili,33.69,8.971,tunisia,tn,tun,kébili,admin,19875,1788285135
tataouine,33,10.4667,tunisia,tn,tun,tataouine,admin,62577,1788300169
medenine,33.4,10.4167,tunisia,tn,tun,médenine,admin,61705,1788240639
tozeur,33.9304,8.13,tunisia,tn,tun,tozeur,admin,39504,1788636202
tunis,36.8028,10.1797,tunisia,tn,tun,tunis,primary,2412500,1788742103
ben gardane,33.1404,11.22,tunisia,tn,tun,médenine,,19843,1788380441
ben arous,36.7545,10.2217,tunisia,tn,tun,ben arous,admin,,1788439087
manouba,36.8101,10.0956,tunisia,tn,tun,manouba,admin,,1788608864
l'ariana,36.8667,10.2,tunisia,tn,tun,l’ariana,admin,97687,1788682546
neiafu,-18.6496,-173.9833,tonga,to,ton,vava‘u,,7391,1776829745
nukualofa,-21.1385,-175.2206,tonga,to,ton,tongatapu,primary,42620,1776737461
isparta,37.77,30.53,turkey,tr,tur,isparta,admin,172334,1792105249
sivas,39.7454,37.035,turkey,tr,tur,sivas,admin,264022,1792938326
kilis,36.7204,37.12,turkey,tr,tur,kilis,admin,82301,1792866362
edirne,41.6704,26.57,turkey,tr,tur,edirne,admin,126470,1792102607
bingol,38.885,40.498,turkey,tr,tur,bingöl,admin,80568,1792920183
corum,40.52,34.95,turkey,tr,tur,çorum,admin,183418,1792065200
igdir,39.9237,44.045,turkey,tr,tur,iğdır,admin,,1792813007
batman,37.8904,41.14,turkey,tr,tur,batman,admin,302074,1792630786
rize,41.0208,40.5219,turkey,tr,tur,rize,admin,279450,1792024731
ardahan,41.1087,42.7022,turkey,tr,tur,ardahan,admin,,1792379425
adiyaman,37.7704,38.2799,turkey,tr,tur,adıyaman,admin,223744,1792686663
bitlis,38.394,42.123,turkey,tr,tur,bitlis,admin,62811,1792490436
trabzon,40.98,39.72,turkey,tr,tur,trabzon,admin,764714,1792019202
mardin,37.3115,40.7427,turkey,tr,tur,mardin,admin,71373,1792546179
gaziantep,37.075,37.385,turkey,tr,tur,gaziantep,admin,1044000,1792911843
sinop,42.023,35.153,turkey,tr,tur,sinop,admin,34834,1792497865
manisa,38.6304,27.44,turkey,tr,tur,manisa,admin,243971,1792804328
aydin,37.85,27.85,turkey,tr,tur,aydın,admin,198857,1792696058
giresun,40.913,38.39,turkey,tr,tur,giresun,admin,98864,1792486859
iskenderun,36.5804,36.17,turkey,tr,tur,hatay,minor,297943,1792962911
kahramanmaras,37.61,36.945,turkey,tr,tur,kahramanmaraş,admin,376045,1792726797
adana,36.995,35.32,turkey,tr,tur,adana,admin,1293000,1792783772
osmaniye,37.0742,36.2478,turkey,tr,tur,osmaniye,admin,,1792340207
kayseri,38.735,35.49,turkey,tr,tur,kayseri,admin,592840,1792945815
samsun,41.28,36.3437,turkey,tr,tur,samsun,admin,609339,1792169057
yozgat,39.818,34.815,turkey,tr,tur,yozgat,admin,87881,1792862455
bafra,41.5682,35.9069,turkey,tr,tur,samsun,minor,97452,1792560571
amasya,40.6537,35.833,turkey,tr,tur,amasya,admin,82896,1792344167
tokat,40.306,36.563,turkey,tr,tur,tokat,admin,129702,1792534905
nigde,37.976,34.694,turkey,tr,tur,niğde,admin,91039,1792867993
kirikkale,39.8504,33.53,turkey,tr,tur,kırıkkale,admin,211138,1792859558
burdur,37.7167,30.2833,turkey,tr,tur,burdur,admin,66158,1792413556
kirsehir,39.142,34.171,turkey,tr,tur,kırşehir,admin,94336,1792825471
karabuk,41.2,32.6,turkey,tr,tur,karabük,admin,128564,1792834766
karaman,37.1815,33.215,turkey,tr,tur,karaman,admin,120399,1792285496
nevsehir,38.624,34.724,turkey,tr,tur,nevşehir,admin,75527,1792583760
aksaray,38.3725,34.0254,turkey,tr,tur,aksaray,admin,,1792650390
polatli,39.5842,32.1472,turkey,tr,tur,ankara,minor,93262,1792124981
afyon,38.7504,30.55,turkey,tr,tur,afyonkarahisar,admin,156992,1792855788
kastamonu,41.389,33.783,turkey,tr,tur,kastamonu,admin,70402,1792386602
bolu,40.7363,31.6061,turkey,tr,tur,bolu,admin,96629,1792807068
antalya,36.89,30.7,turkey,tr,tur,antalya,admin,783000,1792988434
konya,37.875,32.475,turkey,tr,tur,konya,admin,919000,1792014004
cankiri,40.607,33.621,turkey,tr,tur,çankırı,admin,71379,1792584248
ankara,39.9272,32.8644,turkey,tr,tur,ankara,primary,3716000,1792572891
balikesir,39.6504,27.89,turkey,tr,tur,balıkesir,admin,261516,1792020804
bartin,41.6358,32.3375,turkey,tr,tur,bartın,admin,,1792863603
duzce,40.8389,31.1639,turkey,tr,tur,düzce,admin,,1792999306
zonguldak,41.4304,31.78,turkey,tr,tur,zonguldak,admin,156918,1792410633
eskisehir,39.795,30.53,turkey,tr,tur,eskişehir,admin,514869,1792933981
adapazari,40.8,30.415,turkey,tr,tur,sakarya,admin,260109,1792191587
izmit,40.776,29.9306,turkey,tr,tur,kocaeli,admin,466504,1792965114
yalova,40.655,29.2769,turkey,tr,tur,yalova,admin,,1792838138
bilecik,40.15,29.983,turkey,tr,tur,bilecik,admin,40285,1792408667
istanbul,41.105,29.01,turkey,tr,tur,İstanbul,admin,10061000,1792756324
denizli,37.7704,29.08,turkey,tr,tur,denizli,admin,372344,1792161179
mugla,37.2164,28.3639,turkey,tr,tur,muğla,admin,48183,1792992104
tekirdag,40.9909,27.51,turkey,tr,tur,tekirdağ,admin,122287,1792519395
kutahya,39.42,29.93,turkey,tr,tur,kütahya,admin,185008,1792671735
kirklareli,41.743,27.226,turkey,tr,tur,kırklareli,admin,58223,1792182918
usak,38.6804,29.42,turkey,tr,tur,uşak,admin,152862,1792360822
soke,37.7512,27.4103,turkey,tr,tur,aydın,minor,77341,1792512916
hatay,36.2304,36.12,turkey,tr,tur,hatay,admin,305564,1792115763
malatya,38.3704,38.3,turkey,tr,tur,malatya,admin,461574,1792485155
elazig,38.68,39.23,turkey,tr,tur,elazığ,admin,271492,1792156766
artvin,41.183,41.818,turkey,tr,tur,artvin,admin,32272,1792320984
sirnak,37.5139,42.4543,turkey,tr,tur,şırnak,admin,,1792867633
hakkari,37.5744,43.7408,turkey,tr,tur,hakkâri,admin,77699,1792629133
samandagi,36.1171,35.9333,turkey,tr,tur,hatay,minor,93638,1792813864
gumushane,40.464,39.484,turkey,tr,tur,gümüşhane,admin,32250,1792559945
tunceli,39.1167,39.5333,turkey,tr,tur,tunceli,admin,29062,1792507574
bayburt,40.2563,40.2229,turkey,tr,tur,bayburt,admin,,1792400872
erzincan,39.7526,39.4928,turkey,tr,tur,erzincan,admin,129407,1792742754
agri,39.7198,43.0513,turkey,tr,tur,ağrı,admin,87854,1792385654
mus,38.749,41.4969,turkey,tr,tur,muş,admin,82536,1792530937
izmir,38.4361,27.1518,turkey,tr,tur,İzmir,admin,2587000,1792725579
van,38.4954,43.4,turkey,tr,tur,van,admin,371713,1792940471
kars,40.6085,43.0975,turkey,tr,tur,kars,admin,77486,1792000464
diyarbakir,37.9204,40.23,turkey,tr,tur,diyarbakır,admin,644763,1792536241
erzurum,39.9204,41.29,turkey,tr,tur,erzurum,admin,420691,1792511957
luleburgaz,41.4067,27.3552,turkey,tr,tur,kırklareli,minor,90899,1792000752
bursa,40.2,29.07,turkey,tr,tur,bursa,admin,1492000,1792903330
canakkale,40.1459,26.4064,turkey,tr,tur,çanakkale,admin,87791,1792403093
mersin,36.8004,34.6128,turkey,tr,tur,mersin,admin,,1792520282
tarsus,36.9204,34.88,turkey,tr,tur,mersin,minor,894318,1792003860
tatvan,38.5066,42.2816,turkey,tr,tur,bitlis,minor,73222,1792530559
nusaybin,37.075,41.2184,turkey,tr,tur,mardin,minor,152668,1792327949
ordu,41.0004,37.8699,turkey,tr,tur,ordu,admin,155117,1792540951
siirt,37.944,41.933,turkey,tr,tur,siirt,admin,114034,1792190820
eregli,37.5063,34.0517,turkey,tr,tur,konya,minor,92117,1792110470
sanliurfa,37.17,38.795,turkey,tr,tur,şanlıurfa,admin,449549,1792937570
port-of-spain,10.652,-61.517,trinidad and tobago,tt,tto,port of spain,primary,294934,1780670676
arima,10.6374,-61.2823,trinidad and tobago,tt,tto,arima,admin,,1780753308
aranguez,10.6472,-61.4461,trinidad and tobago,tt,tto,san juan/laventille,admin,,1780000001
chaguanas,10.5167,-61.4167,trinidad and tobago,tt,tto,chaguanas,admin,,1780795054
couva,10.4232,-61.4618,trinidad and tobago,tt,tto,couva/tabaquite/talparo,admin,,1780835692
debe,10.2085,-61.4527,trinidad and tobago,tt,tto,penal/debe,admin,,1780510715
diego martin,10.7208,-61.5662,trinidad and tobago,tt,tto,diego martin,admin,,1780534918
point fortin,10.1741,-61.6841,trinidad and tobago,tt,tto,point fortin,admin,,1780702349
princes town,10.2718,-61.371,trinidad and tobago,tt,tto,princes town,admin,,1780714817
rio claro,10.3059,-61.1756,trinidad and tobago,tt,tto,mayaro/rio claro,admin,,1780883666
